#separator:tab
#html:false
1467	гвоздика	qalampirmunchoq	050	Приправы. Специи	05	питание	2	ЧЕЛОВЕК
1468	имбирь	zanjabil	050	Приправы. Специи	05	питание	2	ЧЕЛОВЕК
1469	кориандр	kashnich	050	Приправы. Специи	05	питание	2	ЧЕЛОВЕК
1470	корица	dolchin	050	Приправы. Специи	05	питание	2	ЧЕЛОВЕК
1471	кунжут	kunjut	050	Приправы. Специи	05	питание	2	ЧЕЛОВЕК
1472	лавровый лист	lavr yaprog‘i	050	Приправы. Специи	05	питание	2	ЧЕЛОВЕК
1473	паприка	garmdori	050	Приправы. Специи	05	питание	2	ЧЕЛОВЕК
1474	тмин	zira	050	Приправы. Специи	05	питание	2	ЧЕЛОВЕК
1475	шафран	za’faron	050	Приправы. Специи	05	питание	2	ЧЕЛОВЕК
1476	еда	taom	051	Приём пищи	05	питание	2	ЧЕЛОВЕК
1477	есть, кушать	emoq	051	Приём пищи	05	питание	2	ЧЕЛОВЕК
1478	завтрак	nonushta	051	Приём пищи	05	питание	2	ЧЕЛОВЕК
1479	завтракать	nonushta qilmoq	051	Приём пищи	05	питание	2	ЧЕЛОВЕК
1480	обед	tushlik	051	Приём пищи	05	питание	2	ЧЕЛОВЕК
1481	обедать	tushlik qilmoq	051	Приём пищи	05	питание	2	ЧЕЛОВЕК
1482	ужин	kechki ovqat	051	Приём пищи	05	питание	2	ЧЕЛОВЕК
1483	ужинать	kechki ovqatni emoq	051	Приём пищи	05	питание	2	ЧЕЛОВЕК
1484	аппетит	ishtaha	051	Приём пищи	05	питание	2	ЧЕЛОВЕК
1485	Приятного аппетита!	Yoqimli ishtaha!	051	Приём пищи	05	питание	2	ЧЕЛОВЕК
1486	открывать (банку и т.п.)	ochmoq	051	Приём пищи	05	питание	2	ЧЕЛОВЕК
1487	пролить	to‘kmoq	051	Приём пищи	05	питание	2	ЧЕЛОВЕК
1488	пролиться	to‘kilmoq	051	Приём пищи	05	питание	2	ЧЕЛОВЕК
1489	кипеть	qaynamoq	051	Приём пищи	05	питание	2	ЧЕЛОВЕК
1490	кипятить	qaynatmoq	051	Приём пищи	05	питание	2	ЧЕЛОВЕК
1491	кипячёный	qaynatilgan	051	Приём пищи	05	питание	2	ЧЕЛОВЕК
1492	охладить	sovutmoq	051	Приём пищи	05	питание	2	ЧЕЛОВЕК
1493	охлаждаться	sovutilmoq	051	Приём пищи	05	питание	2	ЧЕЛОВЕК
1494	вкус	ta’m	051	Приём пищи	05	питание	2	ЧЕЛОВЕК
1495	привкус	qo‘shimcha ta'm	051	Приём пищи	05	питание	2	ЧЕЛОВЕК
1496	худеть (быть на диете)	ozmoq	051	Приём пищи	05	питание	2	ЧЕЛОВЕК
1497	диета	parhez	051	Приём пищи	05	питание	2	ЧЕЛОВЕК
1498	витамин	vitamin	051	Приём пищи	05	питание	2	ЧЕЛОВЕК
1499	калория	kaloriya	051	Приём пищи	05	питание	2	ЧЕЛОВЕК
1500	вегетарианец	vegetarian	051	Приём пищи	05	питание	2	ЧЕЛОВЕК
1501	вегетарианский	vegetariancha	051	Приём пищи	05	питание	2	ЧЕЛОВЕК
1502	жиры	yog‘lar	051	Приём пищи	05	питание	2	ЧЕЛОВЕК
1503	белки	oqsillar	051	Приём пищи	05	питание	2	ЧЕЛОВЕК
1504	углеводы	uglevodlar	051	Приём пищи	05	питание	2	ЧЕЛОВЕК
1505	ломтик	tilimcha	051	Приём пищи	05	питание	2	ЧЕЛОВЕК
1506	кусок	bo‘lak	051	Приём пищи	05	питание	2	ЧЕЛОВЕК
1507	крошка (хлеба и т.п.)	urvoq	051	Приём пищи	05	питание	2	ЧЕЛОВЕК
1508	ложка	qoshiq	052	Сервировка стола	05	питание	2	ЧЕЛОВЕК
1509	нож	pichoq	052	Сервировка стола	05	питание	2	ЧЕЛОВЕК
1510	вилка	sanchqi	052	Сервировка стола	05	питание	2	ЧЕЛОВЕК
1511	чашка	kosacha	052	Сервировка стола	05	питание	2	ЧЕЛОВЕК
1512	тарелка	tarelka	052	Сервировка стола	05	питание	2	ЧЕЛОВЕК
1513	блюдце	likopcha	052	Сервировка стола	05	питание	2	ЧЕЛОВЕК
1514	салфетка	qo‘l sochiq	052	Сервировка стола	05	питание	2	ЧЕЛОВЕК
1515	зубочистка	tish kavlagich	052	Сервировка стола	05	питание	2	ЧЕЛОВЕК
1516	ресторан	restoran	053	Ресторан	05	питание	2	ЧЕЛОВЕК
1517	кофейня	kofexona	053	Ресторан	05	питание	2	ЧЕЛОВЕК
1518	бар	bar	053	Ресторан	05	питание	2	ЧЕЛОВЕК
1519	чайный салон	choy saloni	053	Ресторан	05	питание	2	ЧЕЛОВЕК
1520	официант	ofitsiant	053	Ресторан	05	питание	2	ЧЕЛОВЕК
1521	официантка	ofitsiantka	053	Ресторан	05	питание	2	ЧЕЛОВЕК
1522	бармен	barmen	053	Ресторан	05	питание	2	ЧЕЛОВЕК
1523	меню	taomnoma	053	Ресторан	05	питание	2	ЧЕЛОВЕК
1524	карта вин	vinolar ro‘yxati	053	Ресторан	05	питание	2	ЧЕЛОВЕК
1525	забронировать столик	stolni band qilmoq	053	Ресторан	05	питание	2	ЧЕЛОВЕК
1526	блюдо (кушанье)	taom	053	Ресторан	05	питание	2	ЧЕЛОВЕК
1527	заказать (блюдо)	buyurtma qilmoq	053	Ресторан	05	питание	2	ЧЕЛОВЕК
1528	сделать заказ	buyurtma bermoq	053	Ресторан	05	питание	2	ЧЕЛОВЕК
1529	аперитив	aperitiv	053	Ресторан	05	питание	2	ЧЕЛОВЕК
1530	закуска	gazak	053	Ресторан	05	питание	2	ЧЕЛОВЕК
1531	десерт	desert	053	Ресторан	05	питание	2	ЧЕЛОВЕК
1532	счет	hisob	053	Ресторан	05	питание	2	ЧЕЛОВЕК
1533	оплатить счёт	hisob bo‘yicha to‘lamoq	053	Ресторан	05	питание	2	ЧЕЛОВЕК
1534	дать сдачу	qaytim bermoq	053	Ресторан	05	питание	2	ЧЕЛОВЕК
1535	чаевые	choychaqa	053	Ресторан	05	питание	2	ЧЕЛОВЕК
1536	имя	ism	054	Анкета. Анкетные данные	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1537	фамилия	familiya	054	Анкета. Анкетные данные	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1538	дата рождения	tug‘ilgan sana	054	Анкета. Анкетные данные	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1539	место рождения	tug‘ilgan joyi	054	Анкета. Анкетные данные	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1540	национальность	millati	054	Анкета. Анкетные данные	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1541	место жительства	turar joyi	054	Анкета. Анкетные данные	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1542	страна	mamlakat	054	Анкета. Анкетные данные	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1543	профессия	kasb	054	Анкета. Анкетные данные	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1544	пол (муж. или жен.)	jins	054	Анкета. Анкетные данные	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1545	рост	bo‘yi	054	Анкета. Анкетные данные	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1546	вес	vazni	054	Анкета. Анкетные данные	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1547	мать	ona	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1548	отец	ota	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1549	сын	o‘g‘li	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1550	дочь	qiz	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1551	младшая дочь	kichik qiz	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1552	младший сын	kichik o‘g‘il	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1553	старшая дочь	katta qizi	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1554	старший сын	katta o‘g‘li	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1555	брат	aka, uka	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1556	брат (старший)	aka	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1557	брат (младший)	uka	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1558	сестра	opa, singil	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1559	сестра (старшая)	opa	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1560	сестра (младшая)	singil	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1561	двоюродный брат	amakivachcha, xolavachcha	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1562	двоюродная сестра	xolavachcha	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1563	мама	oyi	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1564	папа	dada	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1565	родители	ota-ona	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1566	ребёнок	bola	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1567	дети	bolalar	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1568	бабушка	buvi	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1569	дедушка	bobo	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1570	внук	nevara	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1571	внучка	nabira	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1572	внуки	nevaralar	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1573	дядя	amaki	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1574	тётя	xola	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1575	племянник	jiyan	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1576	племянница	jiyan	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1577	тёща	qaynona	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1578	свёкор	qaynota	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1579	зять	kuyov	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1580	мачеха	o‘gay ona	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1581	отчим	o‘gay ota	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1582	грудной ребёнок	chaqaloq	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1583	младенец	chaqaloq	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1584	малыш	kichkintoy	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1585	жена	xotin	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1586	муж	er	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1587	супруг	rafiq	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1588	супруга	rafiqa	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1589	женатый	uylangan	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1590	замужняя	turmushga chiqqan	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1591	холостой (прил.)	bo‘ydoq	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1592	холостяк	bo‘ydoq	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1593	разведённый	ajrashgan	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1594	вдова	beva	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1595	вдовец	beva	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1596	родственник	qarindosh	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1597	близкий родственник	yaqin qarindosh	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1598	дальний родственник	uzoq qarindosh	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1599	родные (родственники)	qarindoshlar	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1600	сирота	etim	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1601	опекун	vasiy	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1602	усыновить	o‘g‘il qilib olish	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1603	удочерить	qiz qilib olish	055	Семья. Родственники	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1604	друг	do‘st	056	Друзья. Знакомые. Коллеги	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1605	подруга	dugona	056	Друзья. Знакомые. Коллеги	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1606	дружба	do‘stlik	056	Друзья. Знакомые. Коллеги	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1607	дружить	do‘stlashmoq	056	Друзья. Знакомые. Коллеги	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1608	приятель	og‘ayni	056	Друзья. Знакомые. Коллеги	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1609	приятельница	dugona	056	Друзья. Знакомые. Коллеги	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1610	партнёр	hamkor	056	Друзья. Знакомые. Коллеги	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1611	шеф	boshliq	056	Друзья. Знакомые. Коллеги	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1612	начальник	boshliq	056	Друзья. Знакомые. Коллеги	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1613	подчинённый (сущ.)	bo‘ysunuvchi	056	Друзья. Знакомые. Коллеги	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1614	коллега	hamkasb	056	Друзья. Знакомые. Коллеги	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1615	знакомый (сущ.)	tanish	056	Друзья. Знакомые. Коллеги	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1616	попутчик	yo‘lovchi	056	Друзья. Знакомые. Коллеги	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1617	одноклассник	sinfdosh	056	Друзья. Знакомые. Коллеги	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1618	сосед	qo‘shni	056	Друзья. Знакомые. Коллеги	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1619	соседка	qo‘shni	056	Друзья. Знакомые. Коллеги	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1620	соседи	qo‘shnilar	056	Друзья. Знакомые. Коллеги	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1621	женщина	ayol	057	Женщина. Мужчина 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1622	девушка	qiz	057	Женщина. Мужчина 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1623	невеста	kelin	057	Женщина. Мужчина 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1624	красивая	chiroyli	057	Женщина. Мужчина 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1625	высокая	baland	057	Женщина. Мужчина 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1626	стройная	xushbichim	057	Женщина. Мужчина 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1627	невысокого роста	pakana	057	Женщина. Мужчина 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1628	блондинка	oq-sariq soch	057	Женщина. Мужчина 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1629	брюнетка	qora soch	057	Женщина. Мужчина 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1630	дамский	ayollarga xos	057	Женщина. Мужчина 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1631	девственница	ma’suma	057	Женщина. Мужчина 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1632	беременная	homilador	057	Женщина. Мужчина 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1633	мужчина	erkak	057	Женщина. Мужчина 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1634	блондин	oq-sariq soch	057	Женщина. Мужчина 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1635	брюнет	qora soch	057	Женщина. Мужчина 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1636	высокий	baland	057	Женщина. Мужчина 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1637	невысокого роста	pakana	057	Женщина. Мужчина 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1638	грубый	qo‘pol	057	Женщина. Мужчина 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1639	коренастый	chorpaxil	057	Женщина. Мужчина 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1640	крепкий	baquvvat	057	Женщина. Мужчина 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1641	сильный	kuchli	057	Женщина. Мужчина 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1642	сила (человека)	kuch	057	Женщина. Мужчина 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1643	полный (толстый)	semiz	057	Женщина. Мужчина 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1644	смуглый	qoracha	057	Женщина. Мужчина 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1645	стройный	xushbichim	057	Женщина. Мужчина 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1646	элегантный	bashang	057	Женщина. Мужчина 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1647	возраст	yoshi	058	Возраст	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1648	юность	yoshlik	058	Возраст	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1649	молодой	yosh	058	Возраст	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1650	младше	yoshroq	058	Возраст	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1651	старше	kattaroq	058	Возраст	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1652	юноша	yosh yigit	058	Возраст	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1653	подросток	o‘spirin	058	Возраст	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1654	парень	yigit	058	Возраст	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1655	старик	chol	058	Возраст	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1656	старая женщина	kampir	058	Возраст	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1657	взрослый	katta yoshli	058	Возраст	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1658	средних лет	o‘rta yoshli	058	Возраст	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1659	пожилой	keksaygan	058	Возраст	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1660	старый	keksa	058	Возраст	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1661	уйти на пенсию	nafaqaga chiqish	058	Возраст	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1662	пенсионер	nafaqaxo‘r	058	Возраст	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1663	ребёнок	bola	059	Ребёнок	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1664	дети	bolalar	059	Ребёнок	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1665	близнецы	egizaklar	059	Ребёнок	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1666	люлька, колыбель	beshik	059	Ребёнок	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1667	погремушка	shiqildoq	059	Ребёнок	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1668	подгузник	taglik	059	Ребёнок	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1669	соска	so‘rgich	059	Ребёнок	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1670	коляска (детская)	aravacha	059	Ребёнок	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1671	детский сад	bolalar bog‘chasi	059	Ребёнок	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1672	няня	enaga	059	Ребёнок	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1673	детство	bolalik	059	Ребёнок	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1674	кукла	qo‘g‘irchoq	059	Ребёнок	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1675	игрушка	o‘yinchoq	059	Ребёнок	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1676	конструктор (игра)	konstruktor	059	Ребёнок	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1677	воспитанный	tarbiyali	059	Ребёнок	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1678	невоспитанный	tarbiyasiz	059	Ребёнок	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1679	избалованный	erka	059	Ребёнок	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1680	шалить	sho‘xlik qilmoq	059	Ребёнок	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1681	шаловливый	sho‘x	059	Ребёнок	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1682	шалость (поведение)	sho‘xlik	059	Ребёнок	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1683	шалун	shumtaka	059	Ребёнок	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1684	послушный	itoatkor	059	Ребёнок	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1685	непослушный	itoatsiz	059	Ребёнок	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1686	умный (послушный)	aqlli	059	Ребёнок	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1687	умный (одаренный)	aqlli	059	Ребёнок	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1688	вундеркинд	vunderkind	059	Ребёнок	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1689	целовать	o‘pmoq	060	Супруги. Супружеская жизнь 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1690	целоваться	o‘pishmoq	060	Супруги. Супружеская жизнь 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1691	семья	oila	060	Супруги. Супружеская жизнь 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1692	семейный	oilaviy	060	Супруги. Супружеская жизнь 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1693	пара,чета	er-xotin	060	Супруги. Супружеская жизнь 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1694	брак (семейная жизнь)	nikoh	060	Супруги. Супружеская жизнь 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1695	домашний очаг	o‘z uyi	060	Супруги. Супружеская жизнь 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1696	династия	sulola	060	Супруги. Супружеская жизнь 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1697	свидание	uchrashuv	060	Супруги. Супружеская жизнь 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1698	поцелуй	o‘pich	060	Супруги. Супружеская жизнь 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1699	любовь	sevgi	060	Супруги. Супружеская жизнь 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1700	любить (кого-л.)	sevmoq	060	Супруги. Супружеская жизнь 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1701	любимый (человек)	sevikli	060	Супруги. Супружеская жизнь 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1702	нежность	mehribonlik	060	Супруги. Супружеская жизнь 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1703	нежный	muloyim	060	Супруги. Супружеская жизнь 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1704	верность	sadoqat	060	Супруги. Супружеская жизнь 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1705	верный	sadoqatli	060	Супруги. Супружеская жизнь 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1706	забота (о человеке)	g‘amxo‘rlik	060	Супруги. Супружеская жизнь 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1707	заботливый	g‘amxo‘r	060	Супруги. Супружеская жизнь 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1708	молодожёны	yosh kelin-kuyov	060	Супруги. Супружеская жизнь 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1709	медовый месяц	asal oyi	060	Супруги. Супружеская жизнь 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1710	выйти замуж	turmushga chiqmoq	060	Супруги. Супружеская жизнь 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1711	жениться	uylanmoq	060	Супруги. Супружеская жизнь 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1712	свадьба	nikoh to‘yi	060	Супруги. Супружеская жизнь 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1713	золотая свадьба	oltin to‘y	060	Супруги. Супружеская жизнь 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1714	годовщина	yillik	060	Супруги. Супружеская жизнь 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1715	любовник	jazman	060	Супруги. Супружеская жизнь 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1716	любовница	jazman	060	Супруги. Супружеская жизнь 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1717	измена	xiyonat	060	Супруги. Супружеская жизнь 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1718	изменить	xiyonat qilmoq	060	Супруги. Супружеская жизнь 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1719	ревнивый	rashkchi	060	Супруги. Супружеская жизнь 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1720	ревновать	rashk qilmoq	060	Супруги. Супружеская жизнь 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1721	развод	ajralish	060	Супруги. Супружеская жизнь 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1722	развестись	ajralishmoq	060	Супруги. Супружеская жизнь 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1723	ссориться	urishib qolmoq	060	Супруги. Супружеская жизнь 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1724	мириться	yarashmoq	060	Супруги. Супружеская жизнь 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1725	вместе	birga	060	Супруги. Супружеская жизнь 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1726	секс	seks	060	Супруги. Супружеская жизнь 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
1727	счастье	baxt	060	Супруги. Супружеская жизнь 1	06	семья / родственники / окружающие	2	ЧЕЛОВЕК
