|lemma|lemma_correct
98412.0|Sonnenbrand|der Sonnenbrand
98438.0|Lehrerin|die Lehrerin
98446.0|ABC|das ABC
98448.0|Zeugnis|das Zeugnis
98458.0|gebrochen|gebrochen
98473.0|Nina|Nina
98475.0|beulen|beulen
98483.0|Kiffen|das Kiffen
98499.0|Krankenhaus|das Krankenhaus
98544.0|Semester|das Semester
98545.0|BWL|BWL
98548.0|Abschluss|der Abschluss
98555.0|arbeitslos|arbeitslos
98565.0|Vermieter|der Vermieter
98571.0|ungewaschen|ungewaschen
98735.0|weiterdrehen|weiterdrehen
98755.0|unseriös|unseriös
98769.0|Weib|das Weib
98774.0|Müßiggang|der Müßiggang
98780.0|Hälfte|die Hälfte
98783.0|Däumchen|Däumchen
98789.0|gähn|gähn
98795.0|verkehren|verkehren
98800.0|die lange Weile|die Weile
98806.0|Perfektion|die Perfektion
98881.0|Hürde|die Hürde
98889.0|Aleppo|Aleppo
98932.0|Langweiler|der Langweiler
98971.0|Aufregung|die Aufregung
98997.0|Pädagoge|der Pädagoge
99025.0|Monteur|der Monteur
99049.0|abbiegen|abbiegen
99062.0|Heft|das Heft
99079.0|plauschen|plauschen
99082.0|nachmittags|nachmittags
99096.0|Rohr|das Rohr
99096.001|Rohr|die Rohr
99103.0|nütze|nütze
99129.0|Zange|die Zange
99184.0|Ingenieur|der Ingenieur
99185.0|Fliesenleger|der Fliesenleger
99187.0|die Fliesenlegerin|die Fliesenlegerin
99188.0|Architekt|der Architekt
99189.0|Handwerksmeister|der Handwerksmeister
99198.0|Proktologe|der Proktologe
99207.0|Zivilrecht|das Zivilrecht
99211.0|Sprinter|der Sprinter
99216.0|Streich|der Streich
99219.0|Schneid|der Schneid
99219.001|Schneid|die Schneid
99321.0|Schere|die Schere
99333.0|dösen|dösen
99342.0|Elternabend|der Elternabend
99365.0|Economy|Economy
99370.0|Rotstift|der Rotstift
99372.0|Handgepäck|das Handgepäck
99383.0|blamieren|blamieren
99390.0|korrigieren|korrigieren
99436.0|Delphin|der Delphin
99470.0|Königin|die Königin
99474.0|unschlagbar|unschlagbar
99503.0|Reißen|das Reißen
99515.0|Scham|die Scham
99565.0|sportlich|sportlich
99574.0|gestrichen|gestrichen
99580.0|Tanzfläche|die Tanzfläche
99582.0|Republik|die Republik
99584.0|Balzverhalten|Balzverhalten
99596.0|Brusthaartoupet|das Brusthaartoupet
99615.0|Grauen|das Grauen
99641.0|abbauen|abbauen
99647.0|zutrauen|zutrauen
99658.0|schmachten|schmachten
99661.0|Morgengrauen|das Morgengrauen
99669.0|abhauen|abhauen
99673.0|mittags|mittags
99686.0|Stadtpark|der Stadtpark
99689.0|Schwärmer|der Schwärmer
99699.0|Hormon|das Hormon
99709.0|dimmen|dimmen
99770.0|bedauern|bedauern
99781.0|Kaugummi|der Kaugummi
99781.001|Kaugummi|das Kaugummi
99782.0|kauen|kauen
99803.0|Feed|der Feed
99833.0|krud|krud
99842.0|Tempo|das Tempo
99842.001|Tempo|der Tempo
99878.0|Thermostat|der Thermostat
99882.0|Vertreter|der Vertreter
99890.0|Rote|Rote
99956.0|Bundeswehr|die Bundeswehr
99964.0|Einzug|der Einzug
99972.0|Petition|die Petition
99976.0|adoptieren|adoptieren
99989.0|Postbote|der Postbote
99990.0|beschatten|beschatten
100001.0|Chihuahua|der Chihuahua
100001.001|Chihuahua|die Chihuahua
100014.0|Kosmetiksalon|der Kosmetiksalon
100020.0|Flyer|der Flyer
100024.0|Restaurant|das Restaurant
100031.0|Briefkasten|der Briefkasten
100049.0|Untergrund|der Untergrund
100180.0|zwischendurch|zwischendurch
100210.0|zusagen|zusagen
100248.0|gewaltig|gewaltig
100260.0|wiedergeben|wiedergeben
100277.0|Haue|die Haue
100303.0|stinkbesoffen|stinkbesoffen
100372.0|Mundgeruch|der Mundgeruch
100375.0|Übelkeit|die Übelkeit
100401.0|wegstoßen|wegstoßen
100416.0|auslassen|auslassen
100425.0|Ungewissheit|die Ungewissheit
100454.0|rammen|rammen
100458.0|Wucht|die Wucht
100471.0|umwehen|umwehen
100474.0|eisig|eisig
100526.0|Zwitter|der Zwitter
100618.0|beglücken|beglücken
100700.0|Spiegelbild|das Spiegelbild
100717.0|befruchten|befruchten
100724.0|verzagen|verzagen
100780.0|Forsche|Forsche
100796.0|Begehr|das Begehr
100796.001|Begehr|der Begehr
100801.0|Tiefe|die Tiefe
100808.0|pulsieren|pulsieren
100817.0|Völkerball|der Völkerball
100825.0|aussaugen|aussaugen
100865.0|donnern|donnern
100895.0|Falafel|die Falafel
100895.001|Falafel|der Falafel
100908.0|gammeln|gammeln
100927.0|Bombenleger|der Bombenleger
100929.0|Islam|der Islam
100952.0|Unding|das Unding
100964.0|Moschee|die Moschee
100983.0|Kopftuch|das Kopftuch
100987.0|Imbissbude|die Imbissbude
100990.0|Professor|der Professor
100992.0|Currywurst|die Currywurst
100993.0|Oettinger|Oettinger
101071.0|Sturmgewehr|das Sturmgewehr
101083.0|höchst|höchst
101107.0|Fritte|die Fritte
101113.0|Flachmann|der Flachmann
101181.0|weglassen|weglassen
101225.0|Feierabend|der Feierabend
101227.0|Tanja|Tanja
101230.0|Steven|der Steven
101243.0|Peinlichkeit|die Peinlichkeit
101247.0|verhindern|verhindern
101259.0|Feldsalat|der Feldsalat
101279.0|Gastgeber|der Gastgeber
101286.0|Fingerfood|das Fingerfood
101313.0|Pampe|die Pampe
101395.0|Katja|Katja
101420.0|Beamer|der Beamer
101428.0|jedenfalls|jedenfalls
101444.0|umwerfen|umwerfen
101458.0|letzt|letzt
101464.0|wachen|wachen
101519.0|blühend|blühend
101617.0|Koffer|der Koffer
101648.0|Mahlzeit|die Mahlzeit
101656.0|inklusive|inklusive
101662.0|Suppe|die Suppe
101669.0|fad|fad
101674.0|Maggi|das Maggi
101690.0|Stacheldraht|der Stacheldraht
101704.0|genügsam|genügsam
101712.0|Türke|der Türke
101721.0|Letztes|das Letztes
101728.0|Basar|der Basar
101734.0|wuselig|wuselig
101738.0|wehe|wehe
101750.0|Urlaubsland|das Urlaubsland
101810.0|Mehrwertsteuer|die Mehrwertsteuer
101817.0|Benzinpreis|der Benzinpreis
101850.0|ausländisch|ausländisch
101861.0|Arbeitsplatz|der Arbeitsplatz
101864.0|Fremdarbeiter|der Fremdarbeiter
101866.0|Braune|Braune
101916.0|Koalition|die Koalition
101925.0|Spießer|der Spießer
101934.0|Straßenschild|das Straßenschild
102029.0|zusammenschneiden|zusammenschneiden
102050.0|Tarnjacke|die Tarnjacke
102051.0|Fernglas|das Fernglas
102060.0|reizen|reizen
102084.0|verdecken|verdecken
102111.0|rumbringen|rumbringen
102122.0|Laborbefund|der Laborbefund
102136.0|Busch|der Busch
102140.0|amüsieren|amüsieren
102147.0|Pop|der Pop
102165.0|Minirock|der Minirock
102173.0|frequentieren|frequentieren
102211.0|E-Mail|die E-Mail
102211.001|E-Mail|das E-Mail
102214.0|Trojaner|der Trojaner
102227.0|gesprächig|gesprächig
102233.0|Kehle|die Kehle
102257.0|Rohstoff|der Rohstoff
102299.0|Eifer|der Eifer
102304.0|Zitat|das Zitat
102371.0|zuschlagen|zuschlagen
102373.0|Lichtschranke|die Lichtschranke
102380.0|Gartenzwerg|der Gartenzwerg
102382.0|Stichflamme|Stichflamme
102387.0|Postmann|der Postmann
102408.0|spannend|spannend
102412.0|achtsam|achtsam
102422.0|Abgang|der Abgang
102423.0|Schlappschwanz|der Schlappschwanz
102424.0|zurückgehen|zurückgehen
102448.0|Jahreslohn|Jahreslohn
102467.0|Standpauke|die Standpauke
102483.0|Step|Step
102497.0|entlassen|entlassen
102586.0|Fortsetzung|die Fortsetzung
102592.0|abschneiden|abschneiden
102596.0|Privatsammlung|die Privatsammlung
102610.0|Brüssel|Brüssel
102674.0|Lieferant|der Lieferant
102678.0|Symbol|das Symbol
102694.0|gebacken|gebacken
102696.0|Teig|der Teig
102708.0|verbünden|verbünden
102727.0|Revolutionär|der Revolutionär
102747.0|Tomatensoße|die Tomatensoße
102763.0|zuleide|zuleide
102778.0|Pendant|das Pendant
102783.0|Tansania|Tansania
102786.0|Münchner|der Münchner
102787.0|Schickeria|die Schickeria
102796.0|Pizzeria|die Pizzeria
102814.0|Calzone|die Calzone
102865.0|bullern|bullern
102868.0|tiefgekühlt|tiefgekühlt
102873.0|Wurfgeschoss|das Wurfgeschoss
102882.0|Gerichtssaal|der Gerichtssaal
102897.0|einfahren|einfahren
102906.0|Feile|die Feile
102924.0|Oregano|der Oregano
102926.0|würzen|würzen
103019.0|Wut|die Wut
103042.0|überreden|überreden
103178.0|Rocken|der Rocken
103345.0|Energie|die Energie
103427.0|Backstein|der Backstein
103628.0|exakt|exakt
103629.0|wissenschaftlich|wissenschaftlich
103630.0|Methode|die Methode
103633.0|fortschrittlich|fortschrittlich
103635.0|Mode|die Mode
103635.001|Mode|der Mode
103650.0|Intuition|die Intuition
103654.0|Organisation|die Organisation
103657.0|Konzentration|die Konzentration
103658.0|Planen|das Planen
103681.0|Okkultist|der Okkultist
103695.0|Pendel|das Pendel
103697.0|Taro|der Taro
103706.0|Deduktion|die Deduktion
103711.0|extraterrestrisch|extraterrestrisch
103715.0|arktisch|arktisch
103733.0|Astrologie|die Astrologie
103735.0|Alchemie|die Alchemie
103789.0|gefroren|gefroren
103879.0|kriechen|kriechen
103925.0|vorkommen|vorkommen
103942.0|Schenk|der Schenk
103998.0|ausnahmsweise|ausnahmsweise
104113.0|Schreien|das Schreien
104143.0|herfallen|herfallen
104144.0|übereinander|übereinander
104152.0|Cliffhanger|der Cliffhanger
104153.0|Nachspiel|das Nachspiel
104158.0|Serie|die Serie
104208.0|Sonnenlicht|das Sonnenlicht
104211.0|Lethargie|die Lethargie
104219.0|Gegenwehr|die Gegenwehr
104246.0|magnetisch|magnetisch
104289.0|Burrito|der Burrito
104296.0|anspruchslos|anspruchslos
104381.0|Amnesie|die Amnesie
104382.0|Fiasko|das Fiasko
104400.0|normalerweise|normalerweise
104464.0|massiv|massiv
104465.0|Aphasie|die Aphasie
104533.0|saudumm|saudumm
104541.0|Attitüde|die Attitüde
104573.0|Springerstiefel|Springerstiefel
104605.0|Terz|die Terz
104605.001|Terz|der Terz
104607.0|Lorbeerkranz|der Lorbeerkranz
104609.0|Eichel|die Eichel
104677.0|Schiss|der Schiss
104688.0|Selbsthass|der Selbsthass
104692.0|projizieren|projizieren
104738.0|Amerika|Amerika
104744.0|mittendrin|mittendrin
104786.0|Werner|Werner
104789.0|Werkstatt|die Werkstatt
104794.0|Festanstellung|die Festanstellung
104871.0|einschreiben|einschreiben
104872.0|zuschreiben|zuschreiben
104889.0|Praxis|die Praxis
104911.0|Elektrische|die Elektrische
104943.0|Finanzamt|das Finanzamt
105011.0|Adrenalin|das Adrenalin
105012.0|T|das T
105013.0|Tyrosin|das Tyrosin
105016.0|exzessiv|exzessiv
105023.0|Vers|der Vers
105029.0|verfehlen|verfehlen
105059.0|Fluch|der Fluch
105072.0|Chorus|Chorus
105085.0|Hysterie|die Hysterie
105131.0|ums|ums
105198.0|Cheerleader|der Cheerleader
105250.0|Besen|der Besen
105264.0|magisch|magisch
105265.0|hinziehen|hinziehen
105280.0|Saus|Saus
105282.0|Braus|Braus
105300.0|Besenstiel|der Besenstiel
105305.0|fegen|fegen
105328.0|Belladonna|die Belladonna
105334.0|Funkenflug|der Funkenflug
105534.0|Empathie|die Empathie
105538.0|Raffgier|die Raffgier
105541.0|Frische|die Frische
105550.0|kreativ|kreativ
105551.0|vorausdenken|vorausdenken
105552.0|voraus|voraus
105558.0|bedeutend|bedeutend
105569.0|Profit|der Profit
105579.0|erpressen|erpressen
105580.0|korrumpieren|korrumpieren
105581.0|hintergehen|hintergehen
105583.0|zetteln|zetteln
105595.0|ausdrücken|ausdrücken
105596.0|der Psychopath|der Psychopath
105628.0|beenden|beenden
105707.0|umso|umso
105762.0|Quere|die Quere
105778.0|vermehren|vermehren
105780.0|Gutes|das Gutes
105801.0|Liederbuch|das Liederbuch
105831.0|Händchen|das Händchen
105838.0|schielen|schielen
105875.0|vergönnen|vergönnen
105885.0|Himmelslicht|das Himmelslicht
105915.0|Alptraum|der Alptraum
105966.0|Todesangst|die Todesangst
105979.0|übersät|übersät
105981.0|Pein|die Pein
105994.0|ermessen|ermessen
106039.0|Just|Just
106048.0|der Angriff|der Angriff
106050.0|militärisch|militärisch
106053.0|der Irak|der Irak
106055.0|Kuwait|Kuwait
106059.0|as|as
106067.0|dies|dies
106070.0|August|der August
106073.0|der Diktator|der Diktator
106076.0|einmarschieren|einmarschieren
106087.0|arabisch|arabisch
106088.0|League|die League
106096.0|zerquetschen|zerquetschen
106099.0|brutalisieren|brutalisieren
106144.0|Mohr|der Mohr
106144.001|Mohr|das Mohr
106155.0|Sonnenschirm|der Sonnenschirm
106159.0|Ludwig|Ludwig
106160.0|anrennen|anrennen
106176.0|Brezel|die Brezel
106180.0|Wilhelm|Wilhelm
106186.0|Reif|der Reif
106198.0|rabenschwarz|rabenschwarz
106204.0|Nikolas|Nikolas
106208.0|Tintenfass|das Tintenfass
106263.0|zuvor|zuvor
106280.0|Niklas|Niklas
106295.0|Bub|der Bub
106301.0|Rock|der Rock
106375.0|das Bataillon|das Bataillon
106391.0|Unschuld|die Unschuld
106396.0|reihen|reihen
106401.0|gehorsam|gehorsam
106406.0|Marsch|die Marsch
106406.001|Marsch|der Marsch
106436.0|Befehl|der Befehl
106459.0|querstellen|querstellen
106461.0|quer|quer
106476.0|vorder|vorder
106518.0|Vaterland|das Vaterland
106648.0|trojanisch|trojanisch
106649.0|Reiter|der Reiter
106649.001|Reiter|die Reiter
106652.0|biometrisch|biometrisch
106661.0|verzerren|verzerren
106670.0|Profilbild|das Profilbild
106673.0|sharen|sharen
106683.0|halbvoll|halbvoll
106693.0|ungeklärt|ungeklärt
106694.0|Klare|Klare
106889.0|wessen|wessen
106893.0|Einfluss|der Einfluss
106904.0|abwehren|abwehren
106923.0|visionär|visionär
107202.0|Mexiko|Mexiko
107226.0|Martin|Martin
107227.0|niedlich|niedlich
107231.0|unappetitlich|unappetitlich
107235.0|unterschiedlich|unterschiedlich
107288.0|Schlagersänger|der Schlagersänger
107299.0|schallen|schallen
107330.0|ungemütlich|ungemütlich
107350.0|Traualtar|der Traualtar
107371.0|Groschen|der Groschen
107388.0|bangen|bangen
107412.0|November|der November
107417.0|das Plot|der Plot
107417.001|das Plot|das Plot
107427.0|der Verrat|der Verrat
107468.0|autoritär|autoritär
107469.0|nationalistisch|nationalistisch
107472.0|tough|tough
107496.0|die Helme|die Helme
107500.0|der Wolfspelz|der Wolfspelz
107510.0|mampfen|mampfen
107511.0|Kebab|das Kebab
107511.001|Kebab|der Kebab
107513.0|Müsli|das Müsli
107513.001|Müsli|der Müsli
107513.002|Müsli|die Müsli
107515.0|Sound|der Sound
107524.0|xenophob|xenophob
107549.0|liberal|liberal
107551.0|mitfühlend|mitfühlend
107553.0|rücksichtsvoll|rücksichtsvoll
107555.0|vernünftig|vernünftig
107607.0|Trust|Trust
107609.0|teutonisch|teutonisch
107610.0|die Expertise|die Expertise
107623.0|best|best
107631.0|der IQ-Test|der IQ-Test
107652.0|multikulturell|multikulturell
107654.0|modest|modest
107665.0|Grundgesetz|das Grundgesetz
107667.0|Dosenpfand|das Dosenpfand
107685.0|human|human
107697.0|lehrbar|lehrbar
107702.0|mörderisch|mörderisch
107703.0|der Vandale|der Vandale
107712.0|die Socken|der Socken
107714.0|Sandal|Sandal
107726.0|Bowls|das Bowls
107733.0|Look|der Look
107739.0|Bundesrepublik|die Bundesrepublik
107769.0|das Arschgesicht|das Arschgesicht
107782.0|kategorisch|kategorisch
107783.0|imperativ|imperativ
107788.0|He|He
107792.0|aufgeklärt|aufgeklärt
107800.0|recyclen|recyclen
107802.0|Weltmeister|der Weltmeister
107806.0|Weizenbier|das Weizenbier
107811.0|Fahrvergnügen|das Fahrvergnügen
107817.0|europäisch|europäisch
107819.0|die Einheit|die Einheit
107823.0|die Vielfalt|die Vielfalt
107825.0|selbstlos|selbstlos
107835.0|Steinzeit|die Steinzeit
107854.0|umherlaufen|umherlaufen
107858.0|umher|umher
107863.0|Faustkeil|der Faustkeil
107865.0|Flitzebogen|der Flitzebogen
107888.0|Sprit|der Sprit
107895.0|Kochherd|Kochherd
107911.0|einzeln|einzeln
107931.0|Dankbarkeit|die Dankbarkeit
107932.0|Genießen|das Genießen
107935.0|Privileg|das Privileg
107941.0|Zufriedenheit|die Zufriedenheit
107958.0|Filtertüte|die Filtertüte
107959.0|die Luftmatratze|die Luftmatratze
107960.0|Auslegware|die Auslegware
107962.0|Laugenbrezel|die Laugenbrezel
107963.0|Schraubenzieher|der Schraubenzieher
107964.0|Hundekuchen|der Hundekuchen
107965.0|Schweineohr|das Schweineohr
107966.0|Vogelscheuche|die Vogelscheuche
107967.0|Mausefalle|die Mausefalle
107968.0|Neonröhre|die Neonröhre
107969.0|Teflonpfanne|Teflonpfanne
107970.0|Eierbecher|der Eierbecher
107971.0|Eierkocher|der Eierkocher
107972.0|Eierschneider|der Eierschneider
107973.0|Eierwärmer|der Eierwärmer
107974.0|Kardanwelle|Kardanwelle
107975.0|Nockenwelle|die Nockenwelle
107977.0|Dauerwelle|die Dauerwelle
107978.0|Geigerzähler|der Geigerzähler
107979.0|Faxgerät|das Faxgerät
107980.0|Kombizange|die Kombizange
107981.0|Nagelfeile|die Nagelfeile
107982.0|Suchscheinwerfer|der Suchscheinwerfer
107983.0|Litfaßsäule|die Litfaßsäule
107984.0|Leuchtdiode|die Leuchtdiode
107985.0|Kugellager|das Kugellager
107986.0|Regenrinne|die Regenrinne
107988.0|Nudelholz|das Nudelholz
107989.0|Gummibär|der Gummibär
107990.0|das Oberhemd|das Oberhemd
107991.0|Untertasse|die Untertasse
107992.0|Mehrwegflasche|die Mehrwegflasche
107994.0|Seismometer|das Seismometer
107995.0|Barometer|das Barometer
107995.001|Barometer|der Barometer
107996.0|Tachometer|der Tachometer
107996.001|Tachometer|das Tachometer
107997.0|Thermometer|das Thermometer
107997.001|Thermometer|der Thermometer
107999.0|Scheibenbremse|die Scheibenbremse
108000.0|Scheibenwischer|der Scheibenwischer
108001.0|Scheibenkleister|der Scheibenkleister
108002.0|Spülmaschine|die Spülmaschine
108003.0|Frostschutzmittel|das Frostschutzmittel
108005.0|Pfefferkuchen|der Pfefferkuchen
108006.0|Flaschenzug|der Flaschenzug
108007.0|Tellermine|die Tellermine
108008.0|die Kuckucksuhr|die Kuckucksuhr
108010.0|Fliegengitter|das Fliegengitter
108011.0|Mottenkugel|die Mottenkugel
108012.0|Kohlensäure|die Kohlensäure
108013.0|Natronlauge|die Natronlauge
108014.0|Küchenrolle|die Küchenrolle
108015.0|Frühlingsrolle|die Frühlingsrolle
108017.0|Sommerreifen|der Sommerreifen
108018.0|Regenschirm|der Regenschirm
108020.0|Aschenbecher|der Aschenbecher
108021.0|Flammenwerfer|der Flammenwerfer
108024.0|Enterhaken|der Enterhaken
108025.0|Fleischerhaken|Fleischerhaken
108026.0|Angelhaken|der Angelhaken
108027.0|Häkelhaken|Häkelhaken
108029.0|Spannlaken|Spannlaken
108030.0|Stecknadel|die Stecknadel
108032.0|Keilriemen|der Keilriemen
108034.0|Dachziegel|der Dachziegel
108035.0|Salzstange|die Salzstange
108037.0|die Kernseife|die Kernseife
108038.0|Schornstein|der Schornstein
108039.0|das Hufeisen|das Hufeisen
108040.0|Kronkorken|der Kronkorken
108041.0|Schalldämpfer|der Schalldämpfer
108043.0|Landkarte|die Landkarte
108044.0|Schaumgummi|Schaumgummi
108046.0|die Luftpumpe|die Luftpumpe
108047.0|der Fallschirm|der Fallschirm
108049.0|Befruchtung|die Befruchtung
108050.0|pflanzlich|pflanzlich
108051.0|Brotaufstrich|der Brotaufstrich
108053.0|das Urinal|das Urinal
108054.0|koffeinhaltig|koffeinhaltig
108055.0|Limonade|die Limonade
108056.0|fettarm|fettarm
108057.0|Kondensmilch|die Kondensmilch
108058.0|nährstoffreich|nährstoffreich
108062.0|glasfaserverstärkt|glasfaserverstärkt
108063.0|Polyester|der Polyester
108064.0|Bauschaum|der Bauschaum
108099.0|Kalaschnikow|die Kalaschnikow
108100.0|Colt|der Colt
108101.0|Bajonett|das Bajonett
108110.0|Zähneputzen|das Zähneputzen
108111.0|pullern|pullern
108154.0|hinwollen|hinwollen
108211.0|Eigentümer|der Eigentümer
108259.0|Japan|Japan
108319.0|Sachverständnis|Sachverständnis
108327.0|verdanken|verdanken
108331.0|Faktor|der Faktor
108335.0|Fleiß|der Fleiß
108346.0|privilegiert|privilegiert
108349.0|Lob|das Lob
108349.001|Lob|der Lob
108350.0|gebühren|gebühren
108358.0|Teamgeist|der Teamgeist
108364.0|Geniestreich|der Geniestreich
108370.0|Bescheidenheit|die Bescheidenheit
108395.0|beruhigen|beruhigen
108413.0|Ave|das Ave
108415.0|benennen|benennen
108428.0|Versager|der Versager
108436.0|Passion|die Passion
108464.0|Glitzerfummel|Glitzerfummel
108472.0|Mittelpunkt|der Mittelpunkt
108602.0|Zunder|der Zunder
108630.0|Schauspiel|das Schauspiel
108647.0|gären|gären
108765.0|Salve|die Salve
108766.0|löchern|löchern
108772.0|Sohnemann|der Sohnemann
108773.0|versacken|versacken
108779.0|mutig|mutig
108794.0|General|der General
108808.0|Gebein|das Gebein
108833.0|Seidenschal|der Seidenschal
108838.0|Panzerstahl|Panzerstahl
108912.0|Opferzahl|die Opferzahl
108994.0|einstecken|einstecken
109005.0|schnitzen|schnitzen
109042.0|Bereicherung|die Bereicherung
109082.0|Lahme|die Lahme
109113.0|hinunterfallen|hinunterfallen
109253.0|schmal|schmal
109256.0|Ufer|das Ufer
109260.0|Trieb|der Trieb
109262.0|nachsteigen|nachsteigen
109318.0|meilenweit|meilenweit
109328.0|hinterhergehen|hinterhergehen
109392.0|auseinander|auseinander
109522.0|gebrauchen|gebrauchen
109527.0|Warmwasserboiler|der Warmwasserboiler
109534.0|herauskommen|herauskommen
109537.0|Fee|die Fee
109558.0|Reis|der Reis
109558.001|Reis|das Reis
109560.0|Kartoffelpüree|das Kartoffelpüree
109607.0|sitzenbleiben|sitzenbleiben
109643.0|Kaktus|der Kaktus
109650.0|vorsagen|vorsagen
109691.0|erbärmlich|erbärmlich
109697.0|Schöpfer|der Schöpfer
109736.0|Haupt|das Haupt
109746.0|Konstrukt|das Konstrukt
109751.0|verwirrend|verwirrend
109752.0|absurd|absurd
109775.0|Höchstform|Höchstform
109824.0|durchgehen|durchgehen
109976.0|Vergeltung|die Vergeltung
110002.0|Sieg|der Sieg
110002.001|Sieg|die Sieg
110034.0|verschließen|verschließen
110066.0|Praktik|die Praktik
110069.0|Töten|das Töten
110092.0|mausen|mausen
110096.0|entlausen|entlausen
110102.0|oral|oral
110103.0|Schimpanse|der Schimpanse
110140.0|lebensfroh|lebensfroh
110158.0|Stunk|Stunk
110162.0|Vergewaltigung|die Vergewaltigung
110193.0|Volksdemokratie|Volksdemokratie
110254.0|nachäffen|nachäffen
110269.0|vorbildlich|vorbildlich
110273.0|brüderlich|brüderlich
110285.0|kopulieren|kopulieren
110387.0|bessern|bessern
110426.0|Affentheater|das Affentheater
110512.0|entgegentreiben|entgegentreiben
110550.0|beschwören|beschwören
110553.0|Aufenthalt|der Aufenthalt
110556.0|sogleich|sogleich
110576.0|Erbarmen|das Erbarmen
110644.0|verweilen|verweilen
110683.0|dermaßen|dermaßen
110691.0|Anus|der Anus
110734.0|biologisch|biologisch
110735.0|Argument|das Argument
110754.0|befinden|befinden
110758.0|Kopp|der Kopp
110939.0|herumfingern|herumfingern
110955.0|Ekstase|die Ekstase
110968.0|opfern|opfern
110987.0|Proberaum|Proberaum
111007.0|Zahnspange|die Zahnspange
111070.0|kultiviert|kultiviert
111075.0|Anwesenheit|die Anwesenheit
111093.0|raufgehen|raufgehen
111100.0|viertel|viertel
111240.0|immerfort|immerfort
111254.0|Knochen|der Knochen
111272.0|stillstehen|stillstehen
111325.0|Schwinge|die Schwinge
111439.0|Jagd|die Jagd
111443.0|Waffenknecht|der Waffenknecht
111462.0|Hinterland|das Hinterland
111500.0|Härter|Härter
111507.0|verschlucken|verschlucken
111509.0|derb|derb
111511.0|schweißtreibend|schweißtreibend
111520.0|Glut|die Glut
111532.0|Graben|der Graben
111532.001|Graben|das Graben
111537.0|Scheu|die Scheu
111580.0|Übel|das Übel
111627.0|Schar|die Schar
111627.001|Schar|das Schar
111635.0|ausmerzen|ausmerzen
111680.0|Scherz|der Scherz
111735.0|langgehen|langgehen
111738.0|Sternenhimmel|der Sternenhimmel
111749.0|klassisch|klassisch
111751.0|anhören|anhören
111777.0|Heu|das Heu
111783.0|Kochen|das Kochen
111784.0|allzeit|allzeit
111786.0|Fett|das Fett
111789.0|dichten|dichten
111828.0|belügen|belügen
111842.0|notorisch|notorisch
111920.0|Amphetamin|das Amphetamin
111925.0|Mittelstand|der Mittelstand
111941.0|Hype|der Hype
111947.0|Klassismus|der Klassismus
111956.0|Diskriminierung|die Diskriminierung
111957.0|Struktur|die Struktur
111965.0|Abitur|das Abitur
112004.0|genehmigen|genehmigen
112008.0|Morgenkaffee|der Morgenkaffee
112033.0|Algorithmus|der Algorithmus
112063.0|Lars|Lars
112072.0|Wilde|Wilde
112077.0|Villa|die Villa
112088.0|verkörpern|verkörpern
112181.0|Sexismus|der Sexismus
112215.0|bereuen|bereuen
112371.0|verbeugen|verbeugen
112426.0|Menschenfresser|der Menschenfresser
112465.0|vegetarisch|vegetarisch
112523.0|Überzeugungstäter|Überzeugungstäter
112580.0|Tennis|das Tennis
112624.0|Leichtmatrose|der Leichtmatrose
112627.0|bummeln|bummeln
112642.0|stopfen|stopfen
112694.0|Matrose|der Matrose
112703.0|Rubbellos|das Rubbellos
112713.0|Mast|der Mast
112713.001|Mast|die Mast
112715.0|auswerfen|auswerfen
112720.0|verblühen|verblühen
112724.0|vorausgehen|vorausgehen
112770.0|ahoi|ahoi
112786.0|Menschenmenge|die Menschenmenge
112788.0|hingeben|hingeben
112792.0|Fährte|die Fährte
112801.0|Enge|die Enge
112803.0|Jagen|Jagen
112806.0|Lustgewinn|der Lustgewinn
112808.0|übermannen|übermannen
112829.0|nirgends|nirgends
112844.0|Glied|das Glied
112868.0|wildern|wildern
112878.0|Großstadt|die Großstadt
112901.0|Zweigespann|das Zweigespann
113001.0|Reue|die Reue
113090.0|hinaufbegleiten|hinaufbegleiten
113093.0|Himmelbett|das Himmelbett
113142.0|wägen|wägen
113160.0|Gartenzaun|der Gartenzaun
113180.0|Wortschatz|der Wortschatz
113296.0|brunchen|brunchen
113297.0|Zombie|der Zombie
113302.0|entfliehen|entfliehen
113315.0|Eunuche|der Eunuche
113320.0|immun|immun
113397.0|Kitsch|der Kitsch
113459.0|Kriegszeit|die Kriegszeit
113467.0|Schießeisen|das Schießeisen
113478.0|Fremder|der Fremder
113491.0|Beifall|der Beifall
113494.0|Flüchtlingsheim|das Flüchtlingsheim
113538.0|blickdicht|blickdicht
113545.0|Klassenclown|der Klassenclown
113602.0|vorbeibringen|vorbeibringen
113621.0|teilnehmen|teilnehmen
113625.0|Playliste|Playliste
113698.0|verschlossen|verschlossen
113705.0|Asoziale|die Asoziale
113825.0|so viel|so viel
113826.0|Grabenkampf|der Grabenkampf
113833.0|öde|öde
113856.0|herbeiwünschen|herbeiwünschen
113892.0|einmachen|einmachen
113899.0|Andromeda|die Andromeda
113917.0|Info|die Info
113917.001|Info|das Info
113921.0|Augenwischerei|die Augenwischerei
113933.0|stiften|stiften
113940.0|säkular|säkular
113949.0|drängeln|drängeln
114011.0|Komfort|der Komfort
114055.0|fraktionsübergreifend|fraktionsübergreifend
114149.0|beantworten|beantworten
114157.0|Strahl|der Strahl
